,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1173476,2008,2,13,3,1816.0,1815,1952.0,1953,DL,1005,N834MH,96.0,98.0,71.0,-1.0,1.0,MCO,ATL,403,12.0,13.0,0,,0,,,,,
3044815,2008,6,17,2,1346.0,1345,1657.0,1710,WN,264,N277WN,131.0,145.0,116.0,-13.0,1.0,OAK,DEN,957,8.0,7.0,0,,0,,,,,
2583527,2008,5,18,7,1129.0,1130,1141.0,1139,OO,3613,N576SW,72.0,69.0,47.0,2.0,-1.0,SLC,EKO,200,5.0,20.0,0,,0,,,,,
5178576,2008,9,29,1,838.0,825,1049.0,1034,FL,580,N167AT,131.0,129.0,99.0,15.0,13.0,ATL,EWR,745,9.0,23.0,0,,0,13.0,0.0,2.0,0.0,0.0
4080827,2008,7,15,2,1526.0,1530,1537.0,1610,9E,3717,80299E,71.0,100.0,53.0,-33.0,-4.0,DTW,PIA,346,7.0,11.0,0,,0,,,,,
6430648,2008,11,25,2,553.0,600,755.0,807,CO,1531,N69311,122.0,127.0,95.0,-12.0,-7.0,BOS,CLE,563,7.0,20.0,0,,0,,,,,
6007415,2008,11,23,7,1310.0,1310,1411.0,1415,WN,3157,N645SW,61.0,65.0,46.0,-4.0,0.0,MDW,STL,251,3.0,12.0,0,,0,,,,,
6231074,2008,11,5,3,1345.0,1350,1450.0,1502,EV,5155,N883AS,125.0,132.0,107.0,-12.0,-5.0,ATL,OKC,761,3.0,15.0,0,,0,,,,,
2322197,2008,4,23,3,841.0,844,918.0,931,AS,65,N779AS,37.0,47.0,25.0,-13.0,-3.0,KTN,WRG,82,5.0,7.0,0,,0,,,,,
1731935,2008,3,14,5,1349.0,1355,1702.0,1703,B6,555,N517JB,193.0,188.0,176.0,-1.0,-6.0,EWR,RSW,1068,4.0,13.0,0,,0,,,,,
5510720,2008,10,12,7,802.0,757,913.0,914,YV,7068,N448YV,71.0,77.0,54.0,-1.0,5.0,GJT,DEN,212,5.0,12.0,0,,0,,,,,
6157662,2008,11,28,5,1747.0,1753,2321.0,2330,UA,1521,N452UA,214.0,217.0,191.0,-9.0,-6.0,LAX,MSY,1671,10.0,13.0,0,,0,,,,,
3411172,2008,6,30,1,1609.0,1610,1909.0,1910,MQ,4434,N905JH,120.0,120.0,103.0,-1.0,-1.0,ORD,BWI,622,4.0,13.0,0,,0,,,,,
2530427,2008,5,17,6,1013.0,1012,1116.0,1118,YV,2753,N27191,63.0,66.0,45.0,-2.0,1.0,PSP,PHX,261,12.0,6.0,0,,0,,,,,
3220441,2008,6,23,1,1330.0,1328,1515.0,1520,UA,190,N367UA,45.0,52.0,29.0,-5.0,2.0,ORD,GRR,137,4.0,12.0,0,,0,,,,,
5087710,2008,9,13,6,622.0,600,1301.0,1258,US,307,N605AW,219.0,238.0,206.0,3.0,22.0,PHX,CLT,1774,3.0,10.0,0,,0,,,,,
117946,2008,1,20,7,2012.0,1910,2146.0,2055,XE,2782,N11536,94.0,105.0,55.0,51.0,62.0,EWR,RIC,278,5.0,34.0,0,,0,0.0,0.0,0.0,0.0,51.0
2088141,2008,4,2,3,923.0,915,1059.0,1045,WN,3506,N294WN,216.0,210.0,201.0,14.0,8.0,STL,PHX,1262,5.0,10.0,0,,0,,,,,
3523365,2008,6,3,2,1139.0,1005,1301.0,1130,AA,2446,N514AA,82.0,85.0,54.0,91.0,94.0,SFO,LAX,337,10.0,18.0,0,,0,0.0,0.0,0.0,0.0,91.0
1941941,2008,4,7,1,1639.0,1545,1840.0,1732,OH,5263,N918CA,121.0,107.0,55.0,68.0,54.0,LGA,RIC,292,5.0,61.0,0,,0,0.0,54.0,14.0,0.0,0.0
1685742,2008,3,12,3,1149.0,1150,1657.0,1705,AA,1268,N234AA,188.0,195.0,167.0,-8.0,-1.0,SMF,DFW,1431,9.0,12.0,0,,0,,,,,
3719975,2008,7,28,1,1815.0,1810,1933.0,1932,XE,2467,N14940,78.0,82.0,65.0,1.0,5.0,GPT,IAH,376,6.0,7.0,0,,0,,,,,
2982877,2008,5,7,3,1416.0,1417,1707.0,1730,DL,1739,N942DL,171.0,193.0,158.0,-23.0,-1.0,BOS,TPA,1185,4.0,9.0,0,,0,,,,,
5119894,2008,9,20,6,937.0,940,1542.0,1545,DL,1640,N6711M,245.0,245.0,227.0,-3.0,-3.0,SLC,DCA,1851,5.0,13.0,0,,0,,,,,
3983057,2008,7,18,5,1748.0,1758,2024.0,2027,FL,819,N240AT,156.0,149.0,131.0,-3.0,-10.0,FLL,BWI,925,14.0,11.0,0,,0,,,,,
5380218,2008,9,12,5,1201.0,1210,1515.0,1447,DL,174,N3755D,194.0,157.0,162.0,28.0,-9.0,MCO,JFK,944,15.0,17.0,0,,0,0.0,0.0,28.0,0.0,0.0
4183647,2008,7,11,5,803.0,810,850.0,911,CO,1786,N37413,47.0,61.0,32.0,-21.0,-7.0,AUS,IAH,140,7.0,8.0,0,,0,,,,,
3042657,2008,6,16,1,1016.0,1020,1251.0,1300,WN,1587,N797MX,155.0,160.0,139.0,-9.0,-4.0,TPA,ISP,1034,3.0,13.0,0,,0,,,,,
4650425,2008,8,26,2,1147.0,1150,1310.0,1320,MQ,4276,N939AE,83.0,90.0,70.0,-10.0,-3.0,OMA,ORD,416,3.0,10.0,0,,0,,,,,
1850739,2008,4,21,1,813.0,815,916.0,925,WN,135,N913WN,63.0,70.0,48.0,-9.0,-2.0,LAS,PHX,256,6.0,9.0,0,,0,,,,,
766800,2008,2,2,6,1130.0,1137,1242.0,1240,OO,3787,N449SW,132.0,123.0,100.0,2.0,-7.0,SLC,EUG,619,4.0,28.0,0,,0,,,,,
6878051,2008,12,20,6,1438.0,1440,1536.0,1546,9E,2265,85339E,58.0,66.0,38.0,-10.0,-2.0,MEM,EVV,247,2.0,18.0,0,,0,,,,,
1611277,2008,3,10,1,942.0,935,1100.0,1049,NW,390,N8938E,78.0,74.0,50.0,11.0,7.0,MEM,GPT,324,9.0,19.0,0,,0,,,,,
3478348,2008,6,1,7,1003.0,1000,1517.0,1540,AA,354,N200AA,194.0,220.0,168.0,-23.0,3.0,LAS,ORD,1515,8.0,18.0,0,,0,,,,,
3158157,2008,6,19,4,1620.0,1429,1913.0,1725,OH,5437,N689CA,173.0,176.0,110.0,108.0,111.0,LGA,TPA,1011,10.0,53.0,0,,0,108.0,0.0,0.0,0.0,0.0
6657071,2008,12,28,7,1756.0,1759,1933.0,1928,OO,6677,N763SK,157.0,149.0,124.0,5.0,-3.0,DEN,FAT,844,7.0,26.0,0,,0,,,,,
6541492,2008,12,27,6,1346.0,1330,1630.0,1625,WN,2021,N924WN,104.0,115.0,87.0,5.0,16.0,LAS,DEN,629,6.0,11.0,0,,0,,,,,
3011954,2008,6,7,6,743.0,740,833.0,830,WN,1381,N756SA,50.0,50.0,35.0,3.0,3.0,SAT,HOU,192,6.0,9.0,0,,0,,,,,
1559085,2008,3,19,3,1300.0,1306,1329.0,1335,HA,179,N484HA,29.0,29.0,18.0,-6.0,-6.0,KOA,OGG,84,5.0,6.0,0,,0,,,,,
2162397,2008,4,22,2,1432.0,1407,1509.0,1437,HA,172,N480HA,37.0,30.0,25.0,32.0,25.0,LIH,HNL,102,7.0,5.0,0,,0,7.0,0.0,0.0,0.0,25.0
5434205,2008,10,18,6,1502.0,1500,1559.0,1600,WN,2264,N370SW,57.0,60.0,39.0,-1.0,2.0,HOU,DAL,239,11.0,7.0,0,,0,,,,,
5906021,2008,10,25,6,1224.0,1231,1451.0,1447,CO,1071,N69333,147.0,136.0,133.0,4.0,-7.0,CLE,MCO,895,4.0,10.0,0,,0,,,,,
3292760,2008,6,30,1,943.0,945,1231.0,1248,US,1157,N445US,168.0,183.0,147.0,-17.0,-2.0,PHL,RSW,992,5.0,16.0,0,,0,,,,,
1908536,2008,4,2,3,1920.0,1930,2127.0,2115,XE,2781,N14993,127.0,105.0,79.0,12.0,-10.0,LGA,CLE,418,5.0,43.0,0,,0,,,,,
538538,2008,1,13,7,652.0,650,809.0,804,AS,65,N778AS,137.0,134.0,115.0,5.0,2.0,SEA,KTN,680,5.0,17.0,0,,0,,,,,
727918,2008,2,2,6,1145.0,1135,1238.0,1224,YV,1036,N646BR,53.0,49.0,36.0,14.0,10.0,HNL,ITO,216,5.0,12.0,0,,0,,,,,
6922228,2008,12,15,1,1116.0,1120,1305.0,1320,AA,1343,N549AA,169.0,180.0,153.0,-15.0,-4.0,CLT,DFW,936,8.0,8.0,0,,0,,,,,
1228207,2008,3,19,3,1309.0,1255,1408.0,1355,WN,1136,N673AA,59.0,60.0,48.0,13.0,14.0,AUS,HRL,273,3.0,8.0,0,,0,,,,,
5942647,2008,11,3,1,1311.0,1310,1614.0,1630,WN,1580,N723SW,123.0,140.0,103.0,-16.0,1.0,SAN,DEN,853,8.0,12.0,0,,0,,,,,
4005578,2008,7,8,2,1615.0,1620,1707.0,1717,MQ,3333,N236AE,52.0,57.0,33.0,-10.0,-5.0,DFW,SPS,113,6.0,13.0,0,,0,,,,,
4558282,2008,8,7,4,1023.0,1025,1138.0,1200,EV,4215,N830AS,75.0,95.0,49.0,-22.0,-2.0,GNV,ATL,300,21.0,5.0,0,,0,,,,,
5785646,2008,10,7,2,1901.0,1908,2115.0,2120,NW,465,N759NW,134.0,132.0,103.0,-5.0,-7.0,DTW,ATL,594,17.0,14.0,0,,0,,,,,
5256348,2008,9,29,1,1840.0,1850,1934.0,1945,9E,3727,89409E,54.0,55.0,29.0,-11.0,-10.0,LAN,DTW,74,15.0,10.0,0,,0,,,,,
4553134,2008,8,29,5,1041.0,1040,1734.0,1748,DL,64,N129DL,233.0,248.0,212.0,-14.0,1.0,LAS,ATL,1747,11.0,10.0,0,,0,,,,,
5420780,2008,10,14,2,1124.0,1125,1420.0,1425,WN,15,N651SW,116.0,120.0,106.0,-5.0,-1.0,HOU,TPA,781,4.0,6.0,0,,0,,,,,
3825121,2008,7,28,1,658.0,701,1012.0,1025,OO,6512,N948SW,134.0,144.0,111.0,-13.0,-3.0,LAX,COS,833,7.0,16.0,0,,0,,,,,
2664308,2008,5,16,5,1632.0,1635,1822.0,1858,US,1435,N170US,290.0,323.0,264.0,-36.0,-3.0,CLT,LAX,2125,7.0,19.0,0,,0,,,,,
323021,2008,1,31,4,735.0,720,858.0,842,DL,1800,N127DL,83.0,82.0,62.0,16.0,15.0,ATL,MCO,403,6.0,15.0,0,,0,0.0,0.0,1.0,0.0,15.0
2387819,2008,4,16,3,557.0,600,728.0,748,DL,1095,N979DL,91.0,108.0,69.0,-20.0,-3.0,IAD,ATL,533,6.0,16.0,0,,0,,,,,
6494890,2008,12,12,5,1832.0,1830,1928.0,1930,WN,50,N698SW,56.0,60.0,44.0,-2.0,2.0,HOU,DAL,239,3.0,9.0,0,,0,,,,,
4275765,2008,8,15,5,1542.0,1535,1800.0,1800,WN,1140,N750SA,318.0,325.0,303.0,0.0,7.0,MHT,PHX,2279,6.0,9.0,0,,0,,,,,
3483063,2008,6,12,4,557.0,600,1122.0,1135,AA,520,N624AA,205.0,215.0,163.0,-13.0,-3.0,SFO,DFW,1464,24.0,18.0,0,,0,,,,,
6432233,2008,11,23,7,854.0,905,1136.0,1151,CO,1811,N59302,162.0,166.0,136.0,-15.0,-11.0,CLE,RSW,1025,4.0,22.0,0,,0,,,,,
6763827,2008,12,2,2,730.0,730,1037.0,1045,EV,5324,N852AS,127.0,135.0,104.0,-8.0,0.0,OMA,ATL,821,7.0,16.0,0,,0,,,,,
2117117,2008,4,10,4,554.0,600,747.0,749,EV,4517,N870AS,53.0,49.0,35.0,-2.0,-6.0,DHN,ATL,171,9.0,9.0,0,,0,,,,,
6769121,2008,12,20,6,1354.0,1341,1358.0,1345,EV,5493,N902EV,64.0,64.0,39.0,13.0,13.0,ATL,BNA,214,4.0,21.0,0,,0,,,,,
3167405,2008,6,2,1,1807.0,1813,1950.0,2005,OO,6023,N703SK,103.0,112.0,81.0,-15.0,-6.0,MEM,ORD,491,9.0,13.0,0,,0,,,,,
1298814,2008,3,7,5,624.0,635,817.0,810,XE,2143,N21537,173.0,155.0,156.0,7.0,-11.0,GSP,IAH,838,6.0,11.0,0,,0,,,,,
649337,2008,2,16,6,1025.0,1030,1121.0,1120,WN,2553,N266WN,56.0,50.0,42.0,1.0,-5.0,ABQ,ELP,223,3.0,11.0,0,,0,,,,,
1708367,2008,3,13,4,730.0,735,958.0,1005,AA,2305,N519AA,148.0,150.0,121.0,-7.0,-5.0,ORD,DFW,802,9.0,18.0,0,,0,,,,,
934502,2008,2,12,2,557.0,605,939.0,942,F9,136,N950FR,162.0,157.0,138.0,-3.0,-8.0,SEA,DEN,1024,10.0,14.0,0,,0,,,,,
1841637,2008,4,18,5,2036.0,2035,2203.0,2215,WN,3393,N227WN,87.0,100.0,78.0,-12.0,1.0,MCO,RDU,534,3.0,6.0,0,,0,,,,,
6152719,2008,11,24,1,1027.0,1036,1235.0,1251,UA,1134,N456UA,68.0,75.0,47.0,-16.0,-9.0,ORD,CMH,296,3.0,18.0,0,,0,,,,,
5511722,2008,10,13,1,910.0,904,1356.0,1356,YV,2816,N908FJ,166.0,172.0,128.0,0.0,6.0,PHX,DSM,1149,6.0,32.0,0,,0,,,,,
5988223,2008,11,17,1,915.0,915,1104.0,1100,WN,3425,N360SW,109.0,105.0,88.0,4.0,0.0,PHX,DEN,602,6.0,15.0,0,,0,,,,,
2549497,2008,5,19,1,550.0,550,753.0,757,OH,5101,N915CA,123.0,127.0,107.0,-4.0,0.0,ALB,CVG,623,2.0,14.0,0,,0,,,,,
4157843,2008,7,18,5,619.0,630,936.0,930,AS,493,N782AS,197.0,180.0,154.0,6.0,-11.0,SAN,SEA,1050,7.0,36.0,0,,0,,,,,
3586035,2008,6,5,4,632.0,630,1255.0,1317,DL,1026,N129DL,203.0,227.0,178.0,-22.0,2.0,PHX,ATL,1587,8.0,17.0,0,,0,,,,,
3222517,2008,6,21,6,948.0,944,1221.0,1209,UA,265,N334UA,213.0,205.0,181.0,12.0,4.0,ORD,SLC,1249,3.0,29.0,0,,0,,,,,
3714935,2008,7,16,3,759.0,800,859.0,902,XE,2633,N17928,60.0,62.0,43.0,-3.0,-1.0,DAL,IAH,217,9.0,8.0,0,,0,,,,,
2998459,2008,6,3,2,1133.0,1135,1256.0,1300,WN,2434,N449WN,83.0,85.0,68.0,-4.0,-2.0,SAN,OAK,446,6.0,9.0,0,,0,,,,,
4773500,2008,8,17,7,2007.0,2005,2207.0,2156,AS,374,N975AS,120.0,111.0,90.0,11.0,2.0,SEA,SMF,605,3.0,27.0,0,,0,,,,,
769117,2008,2,3,7,1124.0,1042,1223.0,1129,OO,6382,N412SW,119.0,107.0,91.0,54.0,42.0,BOI,SFO,522,7.0,21.0,0,,0,0.0,0.0,54.0,0.0,0.0
20502,2008,1,9,3,628.0,630,804.0,805,WN,1001,N205WN,156.0,155.0,132.0,-1.0,-2.0,MDW,DEN,895,6.0,18.0,0,,0,,,,,
1660967,2008,3,16,7,1544.0,1450,2254.0,2235,AA,144,N3BMAA,250.0,285.0,236.0,19.0,54.0,LAX,IAD,2288,5.0,9.0,0,,0,7.0,0.0,0.0,0.0,12.0
5930213,2008,10,6,1,954.0,955,1117.0,1123,DL,692,N612DL,83.0,88.0,65.0,-6.0,-1.0,MCO,ATL,403,7.0,11.0,0,,0,,,,,
6175003,2008,11,12,3,842.0,845,1700.0,1637,US,976,N748UW,318.0,292.0,305.0,23.0,-3.0,SMF,PHL,2458,4.0,9.0,0,,0,0.0,0.0,23.0,0.0,0.0
1819832,2008,4,11,5,1555.0,1545,1712.0,1705,WN,46,N385SW,137.0,140.0,121.0,7.0,10.0,TPA,HOU,781,4.0,12.0,0,,0,,,,,
3811823,2008,7,20,7,1108.0,1114,1232.0,1249,OO,6653,N905SW,84.0,95.0,61.0,-17.0,-6.0,SLC,DEN,391,7.0,16.0,0,,0,,,,,
493536,2008,1,10,4,1254.0,1255,1503.0,1515,AA,828,N401AA,129.0,140.0,111.0,-12.0,-1.0,DFW,MSP,852,4.0,14.0,0,,0,,,,,
1650041,2008,3,11,2,1838.0,1645,1944.0,1745,9E,5710,80009E,126.0,120.0,87.0,119.0,113.0,JAX,MEM,576,8.0,31.0,0,,0,0.0,0.0,6.0,0.0,113.0
1977988,2008,4,27,7,1314.0,1317,1419.0,1422,OO,5774,N564SW,65.0,65.0,45.0,-3.0,-3.0,PSP,LAS,173,8.0,12.0,0,,0,,,,,
4014114,2008,7,4,5,1059.0,1055,1409.0,1415,MQ,3667,N817AE,130.0,140.0,113.0,-6.0,4.0,DFW,CVG,812,5.0,12.0,0,,0,,,,,
3221661,2008,6,7,6,2215.0,2215,548.0,610,UA,238,N832UA,273.0,295.0,255.0,-22.0,0.0,SAN,IAD,2253,6.0,12.0,0,,0,,,,,
1759250,2008,3,14,5,1657.0,1630,1840.0,1811,CO,1195,N14653,103.0,101.0,70.0,29.0,27.0,BOS,EWR,200,13.0,20.0,0,,0,0.0,0.0,29.0,0.0,0.0
1178693,2008,3,4,2,1008.0,1000,1053.0,1050,WN,791,N360SW,45.0,50.0,32.0,3.0,8.0,DAL,AUS,189,3.0,10.0,0,,0,,,,,
4834472,2008,8,9,6,1237.0,1215,1414.0,1349,DL,28,N928DL,97.0,94.0,66.0,25.0,22.0,MCO,ATL,403,6.0,25.0,0,,0,22.0,0.0,3.0,0.0,0.0
4053257,2008,7,20,7,1015.0,1020,1420.0,1425,NW,436,N503US,185.0,185.0,163.0,-5.0,-5.0,MSP,TPA,1307,4.0,18.0,0,,0,,,,,
217697,2008,1,31,4,1245.0,1034,1631.0,1228,OO,6017,N923SW,226.0,114.0,88.0,243.0,131.0,ICT,ORD,588,15.0,123.0,0,,0,0.0,0.0,243.0,0.0,0.0
6686514,2008,12,9,2,1255.0,1252,1920.0,1840,UA,1194,N825UA,265.0,228.0,227.0,40.0,3.0,DEN,LGA,1619,4.0,34.0,0,,0,0.0,0.0,37.0,0.0,3.0
6072993,2008,11,10,1,850.0,850,1229.0,1237,NW,1632,N332NW,159.0,167.0,134.0,-8.0,0.0,IAH,DTW,1076,12.0,13.0,0,,0,,,,,
2177032,2008,4,29,2,600.0,600,707.0,705,MQ,3574,N685AE,67.0,65.0,50.0,2.0,0.0,HOU,DFW,247,5.0,12.0,0,,0,,,,,
4155069,2008,7,12,6,1502.0,1505,2257.0,2321,AS,14,N569AS,295.0,316.0,266.0,-24.0,-3.0,SEA,EWR,2401,7.0,22.0,0,,0,,,,,
6461192,2008,11,11,2,1641.0,1640,1854.0,1910,DL,920,N660DL,133.0,150.0,100.0,-16.0,1.0,ATL,LGA,761,11.0,22.0,0,,0,,,,,
3217893,2008,6,11,3,852.0,856,1148.0,1113,UA,107,N433UA,296.0,257.0,261.0,35.0,-4.0,ORD,LAX,1745,7.0,28.0,0,,0,0.0,0.0,35.0,0.0,0.0
1109071,2008,2,8,5,700.0,700,758.0,808,AS,30,N768AS,58.0,68.0,45.0,-10.0,0.0,ANC,ADQ,252,2.0,11.0,0,,0,,,,,
6033073,2008,11,26,3,836.0,840,951.0,954,XE,2034,N11199,135.0,134.0,102.0,-3.0,-4.0,CLE,MCI,694,4.0,29.0,0,,0,,,,,
2350361,2008,4,28,1,646.0,640,1153.0,1154,CO,132,N34222,187.0,194.0,168.0,-1.0,6.0,SAN,IAH,1303,6.0,13.0,0,,0,,,,,
2624366,2008,5,15,4,603.0,600,844.0,845,UA,600,N578UA,101.0,105.0,81.0,-1.0,3.0,ORD,DCA,612,5.0,15.0,0,,0,,,,,
6387777,2008,11,24,1,1905.0,1840,2139.0,2100,AA,1677,N5BUAA,274.0,260.0,244.0,39.0,25.0,ORD,SNA,1726,6.0,24.0,0,,0,25.0,0.0,14.0,0.0,0.0
6885163,2008,12,15,1,1847.0,1708,1940.0,1805,9E,2550,86839E,53.0,57.0,29.0,95.0,99.0,DTW,FWA,128,7.0,17.0,0,,0,95.0,0.0,0.0,0.0,0.0
6558029,2008,12,29,1,731.0,735,909.0,918,XE,2964,N11539,98.0,103.0,75.0,-9.0,-4.0,AMA,IAH,519,13.0,10.0,0,,0,,,,,
5019756,2008,9,18,4,1310.0,1310,1404.0,1419,OO,5482,N301YV,54.0,69.0,40.0,-15.0,0.0,SFO,RDD,199,3.0,11.0,0,,0,,,,,
2425595,2008,5,14,3,1635.0,1505,1837.0,1735,WN,2812,N432WN,122.0,150.0,112.0,62.0,90.0,HOU,MDW,937,4.0,6.0,0,,0,0.0,0.0,0.0,0.0,62.0
5381143,2008,9,12,5,1329.0,1335,1500.0,1500,DL,1622,N920DL,91.0,85.0,65.0,0.0,-6.0,ATL,DAY,432,8.0,18.0,0,,0,,,,,
2696355,2008,5,22,4,1627.0,1630,1919.0,1935,DL,243,N198DN,172.0,185.0,107.0,-16.0,-3.0,JFK,ATL,760,7.0,58.0,0,,0,,,,,
4434625,2008,8,19,2,939.0,940,1159.0,1134,OO,4044,N416SW,140.0,114.0,88.0,25.0,-1.0,ATL,CLE,554,6.0,46.0,0,,0,0.0,0.0,25.0,0.0,0.0
1939119,2008,4,29,2,851.0,856,859.0,900,YV,7160,N37342,68.0,64.0,52.0,-1.0,-5.0,MBS,ORD,222,8.0,8.0,0,,0,,,,,
1040578,2008,2,18,1,1434.0,1430,1744.0,1725,9E,4726,89809E,190.0,175.0,144.0,19.0,4.0,FLL,IND,1005,9.0,37.0,0,,0,0.0,0.0,19.0,0.0,0.0
6453045,2008,11,4,2,1836.0,1845,2014.0,2015,DL,1669,N903DA,98.0,90.0,60.0,-1.0,-9.0,DEN,SLC,391,5.0,33.0,0,,0,,,,,
370413,2008,1,25,5,945.0,952,1209.0,1220,FL,377,N942AT,144.0,148.0,114.0,-11.0,-7.0,LGA,ATL,761,9.0,21.0,0,,0,,,,,
1895053,2008,4,27,7,1003.0,1005,1125.0,1127,XE,2714,N12530,82.0,82.0,63.0,-2.0,-2.0,IAH,XNA,438,6.0,13.0,0,,0,,,,,
6533436,2008,12,24,3,1710.0,1625,1823.0,1750,WN,237,N383SW,73.0,85.0,63.0,33.0,45.0,MSY,BNA,471,5.0,5.0,0,,0,2.0,0.0,0.0,0.0,31.0
3125248,2008,6,1,7,1417.0,1350,1532.0,1505,YV,7041,N456YV,75.0,75.0,61.0,27.0,27.0,DEN,GJT,212,2.0,12.0,0,,0,27.0,0.0,0.0,0.0,0.0
884810,2008,2,1,5,1218.0,1220,1307.0,1310,WN,2800,N619SW,49.0,50.0,40.0,-3.0,-2.0,AUS,DAL,189,2.0,7.0,0,,0,,,,,
5305403,2008,9,19,5,1750.0,1750,1935.0,1940,AA,1679,N494AA,165.0,170.0,131.0,-5.0,0.0,TPA,ORD,1012,25.0,9.0,0,,0,,,,,
624694,2008,2,8,5,707.0,705,1021.0,1025,WN,3932,N368SW,134.0,140.0,116.0,-4.0,2.0,MCI,BWI,967,2.0,16.0,0,,0,,,,,
1739047,2008,3,26,3,2034.0,1955,2302.0,2247,B6,619,N198JB,148.0,172.0,121.0,15.0,39.0,JFK,JAX,829,4.0,23.0,0,,0,1.0,0.0,0.0,0.0,14.0
4959639,2008,9,1,1,1235.0,1233,1409.0,1358,YV,7142,N75993,94.0,85.0,61.0,11.0,2.0,IAD,GSP,383,5.0,28.0,0,,0,,,,,
4760098,2008,8,5,2,1518.0,1400,1808.0,1635,AA,2082,N073AA,170.0,155.0,135.0,93.0,78.0,MIA,SJU,1045,13.0,22.0,0,,0,6.0,0.0,15.0,0.0,72.0
2041700,2008,4,10,4,1848.0,1830,2109.0,2047,UA,1578,N451UA,141.0,137.0,112.0,22.0,18.0,TPA,IAD,810,5.0,24.0,0,,0,18.0,0.0,4.0,0.0,0.0
5660189,2008,10,2,4,605.0,605,733.0,720,WN,1929,N203WN,88.0,75.0,68.0,13.0,0.0,LAX,SFO,337,6.0,14.0,0,,0,,,,,
6340115,2008,11,26,3,1647.0,1705,1944.0,2008,9E,2324,85439E,117.0,123.0,95.0,-24.0,-18.0,SGF,DTW,635,14.0,8.0,0,,0,,,,,
2390226,2008,5,3,6,1404.0,1345,1517.0,1500,WN,2447,N697SW,73.0,75.0,58.0,17.0,19.0,RNO,LAS,345,8.0,7.0,0,,0,0.0,0.0,0.0,4.0,13.0
4854316,2008,9,5,5,1635.0,1635,1736.0,1740,WN,1899,N747SA,61.0,65.0,44.0,-4.0,0.0,SAT,DAL,248,3.0,14.0,0,,0,,,,,
6843518,2008,12,11,4,1703.0,1655,1830.0,1845,MQ,4405,N720MQ,147.0,170.0,117.0,-15.0,8.0,HPN,ORD,738,21.0,9.0,0,,0,,,,,
4092730,2008,7,26,6,1920.0,1925,1956.0,2009,9E,5846,86319E,36.0,44.0,15.0,-13.0,-5.0,FNT,DTW,56,13.0,8.0,0,,0,,,,,
3656392,2008,7,18,5,834.0,835,1049.0,1055,WN,2706,N709SW,255.0,260.0,245.0,-6.0,-1.0,MDW,PDX,1751,4.0,6.0,0,,0,,,,,
75604,2008,1,26,6,1051.0,1040,1434.0,1440,WN,1633,N296WN,103.0,120.0,89.0,-6.0,11.0,LAS,LBB,775,5.0,9.0,0,,0,,,,,
4299148,2008,8,22,5,1603.0,1600,1848.0,1850,WN,963,N513SW,105.0,110.0,86.0,-2.0,3.0,MDW,BWI,611,4.0,15.0,0,,0,,,,,
585636,2008,1,4,5,558.0,600,753.0,805,CO,1093,N12313,175.0,185.0,140.0,-12.0,-2.0,CMH,IAH,986,6.0,29.0,0,,0,,,,,
2983224,2008,5,8,4,756.0,800,857.0,903,DL,665,N623DL,61.0,63.0,45.0,-6.0,-4.0,ATL,JAX,270,4.0,12.0,0,,0,,,,,
2869759,2008,5,11,7,1346.0,1350,1546.0,1555,AA,311,N452AA,240.0,245.0,223.0,-9.0,-4.0,STL,SNA,1570,6.0,11.0,0,,0,,,,,
6944635,2008,12,4,4,2030.0,2000,2222.0,2203,AS,356,N592AS,112.0,123.0,91.0,19.0,30.0,SEA,OAK,671,7.0,14.0,0,,0,0.0,0.0,0.0,0.0,19.0
1869903,2008,4,27,7,1954.0,1955,2113.0,2115,WN,452,N748SW,79.0,80.0,65.0,-2.0,-1.0,BNA,MDW,395,5.0,9.0,0,,0,,,,,
2206743,2008,4,23,3,1411.0,1415,1523.0,1535,NW,113,N318NB,192.0,200.0,177.0,-12.0,-4.0,MSP,PHX,1276,4.0,11.0,0,,0,,,,,
6448815,2008,11,1,6,810.0,650,1154.0,1020,DL,1035,N614DL,344.0,330.0,294.0,94.0,80.0,BOS,SLC,2105,14.0,36.0,0,,0,60.0,0.0,14.0,0.0,20.0
2865064,2008,5,17,6,1626.0,1630,1723.0,1735,9E,5943,80209E,57.0,65.0,39.0,-12.0,-4.0,SGF,MEM,243,8.0,10.0,0,,0,,,,,
5653603,2008,10,30,4,1817.0,1825,1916.0,1945,US,1057,N955UW,59.0,80.0,39.0,-29.0,-8.0,PHL,RIC,198,3.0,17.0,0,,0,,,,,
2717632,2008,5,22,4,933.0,935,1133.0,1126,EV,4482,N750EV,60.0,51.0,32.0,7.0,-2.0,BHM,ATL,134,10.0,18.0,0,,0,,,,,
4111188,2008,7,28,1,1549.0,1355,1641.0,1450,AA,721,N498AA,52.0,55.0,32.0,111.0,114.0,DFW,AUS,190,5.0,15.0,0,,0,0.0,0.0,0.0,0.0,111.0
513140,2008,1,30,3,557.0,600,816.0,810,AA,1627,N524AA,199.0,190.0,181.0,6.0,-3.0,FLL,DFW,1119,8.0,10.0,0,,0,,,,,
